key_0,location,vehicle_no,vehicle_type,vehicle_cat,vehicle_make,vehicle_model,no_injured_male_adult,no_injured_female_adult,no_injured_male_child,no_injured_female_child,total_injured,no_killed_male_adult,no_killed_female_adult,no_killed_male_child,no_killed_female_child,total_killed,no_involved_male_adult,no_involved_female_adult,no_involved_male_child,no_involved_female_child,total_involved,month,day,year,report_minus_crash,arrival_minus_crash,arrival_minus_report,no_automobile,hour,route:from,route:to,BDR,BFL,BRD,DAD,DGD,DOT,DUI,FEV,FQT,FTG,FTQ,LOC,LSV,MDV,OBS,OTH,OVL,ROB,ROV,RTV,RUN,SLV,SOS,SPV,TBT,TYB,UPD,WOT,WOV
465,KM 12 OMOTOSHO AREA,WER 261 ZZ,BUS,COM,TYT,HIACE,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,13.0,2,23,2018,360,780,420,1,16,ORE,LAG,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
464,KM 45 ADEWALE AREA ,LSR 104 DF,BUS,PVT,NISSAN,BUS,5.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,12.0,4.0,0.0,0.0,16.0,2,13,2018,-35820,300,36120,1,12,ORE,LAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
545,100M JUBULEE RD.,"EL 356 ABC, XC 462 KAK & QY 745 KSF",CAR MINI BUS & BIKE ,3 COM,"TYT, SUZUKI & SUPRA","CAR, CARRY & BIKE",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,2,18,2019,60,180,120,3,14,IKR,OWO,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,23 KM 2ND BRIDGE,XC 460 FGG & SPR 364 XA,TRK & BUS,2 COM,M/BENZ & TYT,TRK & HIACE,6.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,14.0,3.0,0.0,0.0,17.0,2,2,2018,1200,3000,1800,2,13,ORE,BEN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
544,KM 13 ADEFARATI,JJJ 314 CX,CAR,PVT ,TYT,CAMRY,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,2,18,2019,540,1560,1020,1,11,IKR,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
458,KM 1 SCAB FILLING STATION,HIT & RUN,HIT & RUN,HIT & RUN,HIT & RUN,HIT & RUN,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2,25,2018,240,360,120,0,19,AKR,IPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
457,KM 8 AIRPORT JUNCTION,0,2 CAR & TRK,2 PVT & COM,"KIA, TYT & MAN DIESEL","CAR, CARINA 2  & TRK",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,14.0,2,25,2018,180,600,420,3,15,AKR,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
456,KM 4 ADO JUCNTION,BU 191 BDG,P/UP,COM,TYT,P/UP,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2,16,2018,180,480,300,1,16,AKR,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
455,KM 2 FUTA SOUTH GATE JUNCTION,NO NOS,BIKE,COM,BOXERS,BOXERS,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,2,13,2018,600,900,300,1,20,AKR,T/SHIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
539,KM 28.5 MOLAWOLE FILLING STATION OGBESE,LEL 019 YK & GGE 212 XH,BIKE & TRK,2 COM,HAOJUE & SCANIA,SUZUKI & TRK,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,2,2,2019,1800,3240,1440,2,16,OWO,AKR,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,KM 3 MTN MAST,MUS 47 FH,JEEP,PVT,TYT,4RUNNER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,2,21,2019,33600,33900,300,1,1,ORE,LAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
416,KM 3 OPP MARYLAND,ABC 164 AG & FKJ 665 BY,TRL & CAR,2 COM,TRL & V/WAGEN,TRL & GOLF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,2,5,2018,600,1200,600,2,9,IFON,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,KM 42 ONIPETESI AXIS,LSR 136 XW & BUR 121 XA,BUS & TRK,2 COM,FIAT & SCANIA,DUCATO & TRK,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,2,6,2018,300,600,300,2,14,ORE,LAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
466,KM 50 ONIPARAGA AREA,MUS 306 XR & SMK 92 XA,BUS & TRK,2 COM,TYT & MACK,HIACE & TRK,4.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,10.0,5.0,0.0,0.0,15.0,2,24,2018,300,600,300,2,14,ORE,LAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
717,KM2 OPP NIPCO FILLING STATION,"HIT & RUN, NO NOS",BUS & BIKE,2 COM,BUS & BAJAJ,BUS & BOXERS,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2,12,2020,60,180,120,2,14,OWO,IKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
537,KM 10 CLOSE TO NNPC DEPOT,MUS 250 EE & KRD 307 XX,CAR & TNK,PVT & COM,HONDA & HOWO SINO,ACCORD & TNK,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,2,15,2019,1500,2100,600,2,15,ORE,OND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
536,KM 15 ASEJIRE BRIDGE,NO NOS,TNK,COM,MACK,TNK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,2,14,2019,900,2100,1200,1,14,ORE,BEN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
531,KM 33 OMOTOSHO,"6 NO NOS, LSR 628 EV & PX 57 KJA","2 TNK, TRK, JEEP, CAR, P/UP & 2 BIKE",6 COM & 2 PVT,"2 MACK, HOWO, LEXUS, TYT, DIANA,2 BIKE","2 TNK, TRK, 300, CAMRY, P/UP & 2 BIKE",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2,2,2019,420,900,480,8,10,ORE,LAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,KM 2 NASFAT JUNCTION,XR 720 EKY,BUS,COM,TYT,HIACE,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,1.0,0.0,20.0,2,8,2018,600,720,120,1,5,OWO,AKR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
782,KM 3 ARMY CHECK POINT,GWA 703 YR & SUA 793 WN,BUS & BIKE,2 COM ,TYT & BAJAJ,HIACE & BOXERS,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,10.0,2,8,2020,120,480,360,2,12,OWO,IKR,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
224,KM 2 TOYIN'S MOTHER JUNCTION IGBEDEGBE,KJA 470 XV,BUS,COM,FIAT,J5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,2,9,2017,120,600,480,1,9,IKR,OWO,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,KM 2 ADEBOWALE GAS JUNCTION AKR SOUTH LGA  RD.,BDR 163  WE,BIKE,COM,HONDA,BIKE,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2,22,2019,240,600,360,1,8,AKR,T/SHIP,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
182,KM 18 IWARO OKA HILL,KWL 333 YH,TNK,COM,DAF,TNK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2,7,2017,0,360,360,1,7,IKR,ISUA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,KM 02 ACAD,NO NOS,BIKE,COM,BAJAJ,BIKE,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2,7,2017,600,900,300,1,6,AKR,IPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
859,KM 9 AMURIN,IMA 196 XA,BUS,COM,TYT,HAICE ,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,2,3,2020,780,1080,300,1,15,OWO,AKR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
692,KM 6 IFE GARAGE,"KTP 202 EN, NND 410 QB & NO NOS",2 BIKE & TRK,3 COM,2 BAJA  & DAF,2 BOXERS & TRK,3.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,6.0,2,10,2019,360,1080,720,3,8,OND,ORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
467,KM 22,NGD 143 XA  &                      JJJ 694 XJ,BUS & TRL,2 COM,TYT & MACK,HIOACE & TRL,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,7.0,2,27,2018,600,1500,900,2,14,ORE,BEN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
468,KM2 EMURE TOWN,APP 84 CE & KRD 769 BQ,2 CAR,2 PVT,N ISSAN & TYT,ALMERA & PREVIA,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,1.0,0.0,13.0,2,2,2018,60,120,60,2,17,OWO,AKR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,KM 10 ILURA NEW MRKT JUCNMT,MKK 186 XA & FKJ 543 XE,TRL & BUS,2 COM,HOWO & TYT,SINO TRL & HIACE,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,14.0,2,15,2018,420,900,480,2,13,OWO,AKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
552,KM 5 THICK,APR 896 AA & MUS 444 DD,CAR & JEEP,2 PVT,AUDI  & M/BENZ,80 & JEEP,2.0,1.0,0.0,0.0,3.0,4.0,2.0,1.0,2.0,9.0,6.0,3.0,1.0,2.0,12.0,2,2,2019,180,420,240,2,10,IFON,BEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
555,150M FIWASAYE FILLING STATION,JJJ 594 EL & NO NOS,CAR & BIKE,PVT &  COM,TYT & QULINK,COROLLA & BIKE,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,2,25,2019,240,540,300,2,14,IFON,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
562,KM 35 ARMY CHECK POINT OFOSU,HIT & RUN ,TRL,COM,MACK,TRL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,2,3,2019,120,1500,1380,1,11,ORE,BEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
574,KM 4 ADO JUNCTION BY PRAYER CHURCH,2 NO NOS,BIKE & CAR,COM & PVT,BOXERS & NISSAN,BAJAJ & PRIMERA,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2,6,2019,660,1080,420,2,19,AKR,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
596,600 M B4 OWO LOCAL GOVT. SECRETARIAT,FKJ 142 XX & TAK 828 XB,BUS & TRL,2 COM,YUTONG ZK & SHALMAN,BUS & TRL,13.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0,52.0,0.0,0.0,0.0,52.0,2,7,2019,180,360,180,2,0,OWO,IKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
547,KM 17 OKE IWARO,MKR 76 XB,BUS,COM,PGT,J5,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,11.0,2,21,2019,-300,300,600,1,18,IKR,ISUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
614,KM 4.5 WEXFORD COLLEGE,AY 181 AKR,CAR,PVT,NISSAN,MAXIMA,1.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,2,8,2019,360,1140,780,1,21,AKR,T/SHIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
616,SABO MARKET JUNCTION ,"VM 308 KJA, NND 529 XA, GWA 591 YM & NO NOS","2 CAR, BUS TNK",2 PVT & 2 COM,"2 V/WAGEN, TYT & DAF","GOLF, BUS, GOLF & TNK",1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,0.0,0.0,29.0,2,8,2018,900,1800,900,4,10,ORE,OND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
628,KM 15 AKUNGBA,ARD 15 BJ & NO NOS,2 CAR,2 PVT,TYT & V/WAGEN,AVENSIS & GOLF,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,2,8,2019,240,1080,840,2,17,IKR,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
493,KM 5 AGBOGB JUCTN.,HIT AND RUN ,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2,1,2019,1200,1920,720,0,21,AKR,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
492,KM 4 OKE ODUWO,HR 861 EKT & SGM 3058 HQ,CAR & BIKE,PVT & COM,TYT & HAOJUE,CAMRY & SUZUKI,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,2,27,2018,600,1080,480,2,13,OND,ORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
491,KM 13 IGBADO,ENU 618 AH & AKR 180 YT,2 CAR,2 PVT,TYT & M/BENZ,CAMRY & 210,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,2,25,2018,360,1620,1260,2,16,OND,ORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
490,KM 9 LIYETU,"XE 742 NND, AE 680 LFF, FG 439 F20, LD 957 EKY,  KRD 323 XL & NO NOS","3 CAR, 2 P/UP & TRL","4 COM, PVT & GOV","3 NISSAN, 2 TYT & MAN DIESEL","DASUN, PREMERA, CAB STER, TECUMA, CARINA E & TRL",3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,11.0,2,19,2018,300,660,360,6,1,OND,ORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
548,"IGBOOJA, ALONG ILE OLUJI JUNCT.",AP 53 BWR & SGB 689 QA,CAR & BIKE,PVT & COM,TYT & BAJAJ,CAMRY & BIKE,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2,2,2019,1320,1920,600,2,19,OND,AKR,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,KM 1 ITANLA,NND 816 HV,JEEP,PVT,NISSAN,PATHFINDER,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2,16,2018,1320,1800,480,1,14,OND,AKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
485,KM 5 GANI JUCNTION,PKA 315 VW,BIKE,COM,BAJAJ,BOXERS,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,2018,480,840,360,1,17,OND,AKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
484,KM 11 AIYEGUNLE,"ISR 307 EX, MUS 426 ES & WWW 245 WE","BUS,  CAR & BIKE",2 PVT & COM,"V/SHARON, TYT & BAJAJ","BUS, CAR & BIKE",1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,1.0,0.0,16.0,2,24,2018,120,480,360,3,15,IKR,OWO,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
483,KM 13 OBA AKOKO,SMK 92 XV & QF 375 KAK,TRK & BIKE,2 COM,M/BENZ & BIKE,TRK & BIKE,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,2,24,2018,180,900,720,2,15,IKR,OWO,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,KM 23 AGO AJAYI OBA AKOKO,AKD 844 XV & KTU 820 BD,BUS & CAR,COM & PVT,2 TYT,HIACE & COROLLA,2.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,6.0,8.0,0.0,0.0,14.0,2,23,2018,180,900,720,2,15,IKR,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
481,KM 17 IWARO OKA HILL,KEN 522 XA,VAN,COM,V/WAGEN ,VAN,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,2,16,2018,300,900,600,1,6,IKR,ISUA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480, KM 4 ADEFARATI HILL AKUNGBA,NO NOS,TRL,COM,MACK,TRL,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,2,13,2018,180,600,420,1,17,IKR,OWO,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,KM 3 FIRST BANK ,NO NOS,BIKE,COM,BOXERS,BIKE,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2,27,2018,240,420,180,1,16,OWO,T/SHIP,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
546,I109 M JUBELEE,"KTU 794 BD,  AYE 715 QD & NO NOS",CAR & 2 BIKE,PVT & 2 COM,TYT & 2 BOXERS,COROLLA & 2 BAJAJ,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2,18,2019,60,180,120,3,14,IKR,OWO,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,KM 11 EMURE,FEJ 865 AY,BUS,COM,FORD,TRANSIT,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,2,22,2018,300,600,300,1,9,OWO,AKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
474,KM 13 AMURIN,"JJJ 694 DS, JJJ 292 FB & KAA 543 XA",3 CAR,2 COM & PVT,"V/WAGEN, TYT & NISSAN ","GOLF, CAMRY & CAR",3.0,1.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,4.0,9.0,5.0,0.0,0.0,14.0,2,21,2018,600,1140,540,3,18,OWO,AKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
473,KM 9 IPEME JUCNTION,AGL 339 DW,P/UP,PVT,TYT,HILUX,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,2,20,2018,300,600,300,1,13,OWO,IKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
472,KM 9 AMURIN JUNCT,JJJ 254 XT   ,TRL, COM,DAF ,95 XF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,2,18,2018,600,900,300,1,12,OWO,AKR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,KM 5 AFTER TISCO,KAA 496 XA & NO NOS,CAR & BIKE,2 COM,TYT & BAJAJ,CARINA E & BOXERS,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,2,17,2018,300,540,240,2,6,OWO,AKR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,KM 7  OKE LISA,TTN 400 UF,BIKE,COM,SUZUKI,HAOJUE,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,15,2018,1380,1800,420,1,14,OND,ORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
476,KM 3 IPEME JUCNTION,BS 777 FKJ,CAR,PVT,V/WAGEN,GOL,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2,23,2018,300,600,300,1,16,OWO,IKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,KM 2.5 NEAR ANTI CULTIT P/STATION,KPA 328 LG & LSR 999 XN,2 BUS,2 COM,2 TYT,2 HIACE,3.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,9.0,2,9,2016,1800,2220,420,2,3,AKR,-IPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
74,KM 2 SHAGARI TOWN,MUS 351 CJ,CAR,PVT,TYT,CAMRY,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,2,25,2017,180,480,300,1,18,OWO,IFON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,KM 19 ASEWELE,XB 117 SHK & KJA 920 CD,2 BUS,COM & PVT,2 TYT,HIACE & PICNIC,5.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,1.0,2.0,16.0,2,1,2017,240,900,660,2,16,ORE,OND,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,KM 3 ORE TOLL GATE,HIT & RUN BLACK JEEP,JEEP,PVT,JEEP,JEEP,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2,12,2016,120,300,180,1,10,LAG,-ORE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,KM 6 ILARA MOKIN,AKD 991 CE & EKY 431 EH,BUS & CAR,2 PVT,HONDA & TYT,ODESS& COROLLA,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2,9,2016,120,300,180,2,10,AKR,IPT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,KM 24 USO,FKJ 996 CP & XA 447 AGL,CAR & TRK,PVT & COM,TYT & MAN DIESEL,CAMRY  & TRK,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,2,4,2017,600,900,300,2,16,OWO,AKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
